Date,Symbols,Close,High,Low,Open,Volume
2020-11-17,BNTX,86.1042,91.1261,85.8269,88.1546,4096262.5627544
2020-11-17,MRNA,93.15,97.8,91.6,97.23,26171963.0
2020-11-16,AMZN,156.553,157.135,153.634,154.66,76173520.0
2020-11-16,GOOGL,88.7015,89.717,88.0665,88.207,25467860.0
2020-11-16,META,278.96,279.41,274.63,275.05,12970352.0
2020-11-16,PFE,34.7951,35.3718,34.3461,35.2888,76882647.343785
2020-11-16,BNTX,90.6506,96.0786,86.2429,95.722,11278722.034009
2020-11-16,MRNA,97.95,103.2,93.3,100.31,70853055.0
2020-11-13,AMZN,156.44,157.086,154.27,156.1,75251740.0
2020-11-13,GOOGL,88.613,88.8565,86.799,87.4,29757540.0
2020-11-13,META,276.95,277.76,273.1,277.72,10400101.0
2020-11-13,PFE,35.9964,36.0286,35.1435,35.2967,41042718.719737
2020-11-13,BNTX,104.993,107.172,102.388,103.131,3038520.0238559
2020-11-13,MRNA,89.39,90.53,85.22,86.62,14176721.0
2020-11-12,AMZN,155.514,158.794,154.302,157.998,87424160.0
2020-11-12,GOOGL,87.141,88.249,86.8985,87.1,26487260.0
2020-11-12,META,275.08,279.75,274.43,277.18,12914206.0
2020-11-12,PFE,35.0,35.7358,34.7112,35.6803,47659234.522625
2020-11-12,BNTX,100.665,106.111,99.5453,105.795,3638865.7318704
2020-11-12,MRNA,87.81,87.93,83.83,85.18,21750394.0
2020-11-11,AMZN,156.87,156.957,152.5,153.089,87338460.0
2020-11-11,GOOGL,87.3615,88.145,87.153,87.42,31838120.0
2020-11-11,META,276.48,278.4,272.48,273.47,14956950.0
2020-11-11,PFE,35.8842,37.4691,35.3259,36.2404,60037169.205459
2020-11-11,BNTX,108.41,111.431,107.581,110.936,3305523.2986972
2020-11-11,MRNA,82.44,83.98,76.13,77.05,18576496.0
2020-11-10,AMZN,151.751,155.7,150.974,154.751,131819120.0
2020-11-10,GOOGL,86.886,87.969,85.806,86.4885,43021160.0
2020-11-10,META,272.43,274.0,264.0,273.1,29067691.0
2020-11-10,PFE,36.0531,37.7882,35.8482,37.7023,81525916.154202
2020-11-10,BNTX,111.689,112.323,105.191,108.955,8106139.5454108
2020-11-10,MRNA,76.05,80.38,73.52,80.0,10499395.0
2020-11-09,AMZN,157.187,164.45,155.605,161.552,143808120.0
2020-11-09,GOOGL,88.071,90.8445,87.8772,89.799,53440480.0
2020-11-09,META,278.77,292.58,278.53,289.87,25117650.0
2020-11-09,PFE,36.5371,39.1379,35.7739,39.0169,234275300.81107
2020-11-09,BNTX,103.805,113.908,97.5742,112.937,14755029.619512
2020-11-09,MRNA,77.74,80.25,75.42,77.75,20266813.0
2020-11-06,AMZN,165.568,166.1,161.6,165.232,92946600.0
2020-11-06,GOOGL,87.9865,88.4247,86.834,87.567,28621680.0
2020-11-06,META,293.41,294.6,288.06,293.95,13890974.0
2020-11-06,PFE,33.9285,34.2261,33.6396,33.9188,24298151.603225
2020-11-06,BNTX,91.1261,91.3242,89.472,91.1261,869590.27296061
2020-11-06,MRNA,72.45,74.16,70.87,71.42,5841047.0
2020-11-05,AMZN,166.1,168.34,164.444,165.998,115785700.0
2020-11-05,GOOGL,88.125,89.5909,87.0515,88.5225,39758140.0
2020-11-05,META,294.68,297.38,288.95,291.8965,23823633.0
2020-11-05,PFE,33.9188,34.7667,33.9188,34.7189,34534533.685912
2020-11-05,BNTX,91.1261,91.9581,88.8182,90.4625,1473849.1523473
2020-11-05,MRNA,71.48,71.59,70.16,71.09,4449850.0
2020-11-04,AMZN,162.058,162.242,156.986,157.999,136780820.0
2020-11-04,GOOGL,87.2925,88.5015,85.15,85.279,71342980.0
2020-11-04,META,287.38,288.94,278.62,281.0,35364424.0
2020-11-04,PFE,34.4398,35.1689,34.0983,34.191,42030261.358809
2020-11-04,BNTX,89.8285,90.2638,85.6882,85.6882,1717823.6761568
2020-11-04,MRNA,69.81,71.55,68.9188,68.97,5442067.0
2020-11-03,AMZN,152.42,153.745,149.049,150.926,97957600.0
2020-11-03,GOOGL,82.283,82.95,80.6054,81.538,31432820.0
2020-11-03,META,265.3,270.05,260.88,263.16,17961859.0
2020-11-03,PFE,33.3878,33.785,33.2873,33.6093,22250541.139237
2020-11-03,BNTX,86.3915,87.3622,84.044,84.1034,1092963.1004284
2020-11-03,MRNA,69.08,69.25,66.59,66.75,4366928.0
2020-11-02,AMZN,150.224,153.985,147.506,153.087,145147000.0
2020-11-02,GOOGL,81.216,82.912,80.712,81.177,44228980.0
2020-11-02,META,261.36,270.47,257.34,264.6,27165679.0
2020-11-02,PFE,33.4258,33.4445,32.7886,33.1487,22038737.634767
2020-11-02,BNTX,86.2726,87.1641,82.3899,87.0694,2160412.848497
2020-11-02,MRNA,67.11,68.6,66.55,68.02,4650268.0
2020-10-30,AMZN,151.808,158.35,150.95,157.888,167921620.0
2020-10-30,GOOGL,80.8055,84.0658,80.0785,83.372,99923940.0
2020-10-30,META,263.11,276.7,259.1,274.5,47299002.0
2020-10-30,PFE,32.733,32.7847,32.1435,32.5115,26376653.259079
2020-10-30,BNTX,84.5492,87.6593,82.2611,86.1835,2279940.2440323
2020-10-30,MRNA,67.47,71.49,66.85,70.8,7085797.0
2020-10-29,AMZN,160.55,162.862,158.2,160.064,131930580.0
2020-10-29,GOOGL,77.844,79.4367,75.8275,75.851,55406860.0
2020-10-29,META,280.83,283.6,273.78,276.55,32368118.0
2020-10-29,PFE,32.5485,32.8804,31.921,32.733,28326956.519934
2020-10-29,BNTX,84.0044,84.9554,78.4675,80.7159,2536104.5591595
2020-10-29,MRNA,71.28,74.539,66.23,68.35,13776433.0
2020-10-28,AMZN,158.139,163.201,158.123,162.465,111766600.0
2020-10-28,GOOGL,75.54,77.6905,75.424,77.5005,45173500.0
2020-10-28,META,267.67,278.79,267.26,278.79,23121808.0
2020-10-28,PFE,32.7047,34.2554,32.5866,33.9499,34818221.947827
2020-10-28,BNTX,76.8034,79.973,74.6293,79.1311,2590729.4431283
2020-10-28,MRNA,65.74,69.47,65.4899,68.95,6043991.0
2020-10-27,AMZN,164.316,164.583,160.565,161.247,85820940.0
2020-10-27,GOOGL,79.944,80.1,78.8495,79.4466,25902760.0
2020-10-27,META,283.29,284.51,276.31,278.76,16287249.0
2020-10-27,PFE,34.5316,35.1689,34.0164,34.1725,37897236.711011
2020-10-27,BNTX,83.1526,83.2566,79.7454,82.2116,2243444.570159
2020-10-27,MRNA,70.67,71.35,68.81,70.45,3812879.0
2020-10-26,AMZN,160.352,164.149,157.665,159.937,118023020.0
2020-10-26,GOOGL,79.2145,81.479,78.389,80.75,35826340.0
2020-10-26,META,277.11,285.23,274.26,283.16,21322925.0
2020-10-26,PFE,34.9844,35.0772,34.5794,34.9385,34741736.35277
2020-10-26,BNTX,82.1422,88.9866,79.5868,87.382,2907539.8378032
2020-10-26,MRNA,70.24,71.32,68.7,70.36,3872799.0
2020-10-23,AMZN,160.22,160.266,157.0,159.55,69333740.0
2020-10-23,GOOGL,81.649,81.706,80.5955,80.7525,30548040.0
2020-10-23,META,284.79,285.24,276.82,278.8024,17535155.0
2020-10-23,PFE,35.2244,35.3211,34.7316,34.9941,31425003.790421
2020-10-23,BNTX,87.8475,89.1352,86.233,88.7533,2099661.7715751
2020-10-23,MRNA,70.53,72.3997,68.8,72.3,3735087.0
2020-10-22,AMZN,158.82,159.938,156.097,159.493,84240100.0
2020-10-22,GOOGL,80.333,80.671,78.874,79.25,30515460.0
2020-10-22,META,278.12,282.45,275.04,279.87,16720026.0
2020-10-22,PFE,34.5316,34.6623,34.1636,34.2095,19789679.137333
2020-10-22,BNTX,85.5397,89.2639,84.6057,88.1447,2227060.9414109
2020-10-22,MRNA,70.84,72.53,68.4,68.5035,5212065.0
2020-10-21,AMZN,159.247,161.694,158.0,160.625,91854720.0
2020-10-21,GOOGL,79.2995,80.757,78.3568,78.4925,60321060.0
2020-10-21,META,278.73,283.05,276.37,279.56,28998638.0
2020-10-21,PFE,34.2095,34.5511,34.191,34.4632,19523613.415559
2020-10-21,BNTX,86.8867,92.0572,84.8562,91.869,3417011.3279691
2020-10-21,MRNA,68.37,71.5784,68.06,71.57,4614813.0
2020-10-20,AMZN,160.85,163.3,159.6,161.114,90193560.0
2020-10-20,GOOGL,77.554,78.692,76.025,76.1555,41718300.0
2020-10-20,META,267.56,269.7,262.88,263.06,18763246.0
2020-10-20,PFE,34.5891,34.9561,34.4594,34.9385,23020040.964216
2020-10-20,BNTX,93.4538,95.2037,90.7405,93.0279,1890100.1371856
2020-10-20,MRNA,71.25,73.1,70.65,72.07,5441299.0
2020-10-19,AMZN,160.36,166.45,159.637,164.98,104472520.0
2020-10-19,GOOGL,76.4975,79.1962,76.146,78.7965,29733040.0
2020-10-19,META,261.4,268.55,259.88,265.53,13586955.0
2020-10-19,PFE,34.8731,35.8402,34.7248,35.447,32837382.03627
2020-10-19,BNTX,93.0279,96.3658,91.3638,95.3159,2827054.3024675
2020-10-19,MRNA,70.96,74.09,70.5,73.97,6931283.0
2020-10-16,AMZN,163.636,169.983,158.0,168.162,129487060.0
2020-10-16,GOOGL,78.385,78.8855,77.883,78.0915,34206500.0
2020-10-16,META,265.93,271.37,265.3,267.375,16622702.0
2020-10-16,PFE,35.0127,35.1689,34.1539,34.2007,44213431.557974
2020-10-16,BNTX,93.1962,93.2557,90.6804,92.7109,2819255.2186568
2020-10-16,MRNA,73.94,76.93,73.665,76.06,4693584.0
2020-10-15,AMZN,166.932,167.794,164.0,164.6,104468960.0
2020-10-15,GOOGL,77.7735,78.5698,77.0565,77.225,31229700.0
2020-10-15,META,266.72,269.04,263.67,267.6,15416064.0
2020-10-15,PFE,33.7206,33.8962,33.5908,33.7948,16553987.921495
2020-10-15,BNTX,89.5215,89.5601,84.6878,84.8364,2052724.9165019
2020-10-15,MRNA,75.58,76.49,73.7101,75.48,5014595.0
2020-10-14,AMZN,168.186,173.244,167.0,172.35,116578320.0
2020-10-14,GOOGL,78.172,79.1925,77.2947,78.6655,33184560.0
2020-10-14,META,271.82,278.75,271.5,277.62,15601154.0
2020-10-14,PFE,34.0065,34.4126,33.7391,34.1451,22752443.337714
2020-10-14,BNTX,86.0349,94.5334,84.2421,94.5126,4238267.4731065
2020-10-14,MRNA,76.56,80.01,76.3252,80.01,6643833.0
2020-10-13,AMZN,172.182,174.619,171.211,173.4,114893940.0
2020-10-13,GOOGL,78.3535,79.258,77.9315,78.8505,39072180.0
2020-10-13,META,276.14,279.1,273.39,277.58,18063343.0
2020-10-13,PFE,34.0426,34.2514,33.7948,33.8308,22154490.200449
2020-10-13,BNTX,92.1166,93.1231,88.7093,89.2243,2551725.947354
2020-10-13,MRNA,78.29,81.37,75.52,75.93,13669187.0
2020-10-12,AMZN,172.146,174.812,166.978,167.497,167283960.0
2020-10-12,GOOGL,78.2295,79.421,76.465,76.9,55343280.0
2020-10-12,META,275.75,280.18,267.87,270.2,31019256.0
2020-10-12,PFE,33.9695,34.3023,33.6434,33.8582,19964749.718264
2020-10-12,BNTX,87.8971,91.027,86.7679,90.1356,2597789.5069584
2020-10-12,MRNA,75.31,75.8514,72.92,73.61,7590764.0
2020-10-09,AMZN,164.332,164.45,159.892,160.5,98157420.0
2020-10-09,GOOGL,75.5225,75.5925,74.35,74.643,32966800.0
2020-10-09,META,264.45,264.75,262.17,264.52,14107803.0
2020-10-09,PFE,33.9422,34.2447,33.7577,33.9783,24339014.009074
2020-10-09,BNTX,88.1942,89.1451,86.6688,88.1348,1476553.8443251
2020-10-09,MRNA,73.0,73.67,72.39,73.42,4774015.0
2020-10-08,AMZN,159.528,161.665,158.749,161.249,63482280.0
2020-10-08,GOOGL,74.1715,74.4014,73.2725,73.2725,26076040.0
2020-10-08,META,263.76,264.62,259.1488,259.75,16312762.0
2020-10-08,PFE,34.0348,34.3023,33.6835,33.7655,18364142.905791
2020-10-08,BNTX,87.1146,88.5805,84.7869,85.0147,1843511.5907098
2020-10-08,MRNA,72.93,73.76,72.01,73.5,4023816.0
2020-10-07,AMZN,159.784,160.0,156.619,156.75,86188780.0
2020-10-07,GOOGL,72.957,73.4485,71.6615,72.9655,36108960.0
2020-10-07,META,258.12,260.18,254.82,259.21,23133417.0
2020-10-07,PFE,33.6484,33.7577,33.2405,33.4532,22788840.164428
2020-10-07,BNTX,85.4109,85.6189,79.9334,82.5285,2377262.7140877
2020-10-07,MRNA,72.37,73.24,70.959,71.23,4190611.0
2020-10-06,AMZN,154.998,159.1,154.5,158.25,101737140.0
2020-10-06,GOOGL,72.551,74.226,72.2505,73.775,26095040.0
2020-10-06,META,258.66,265.69,258.24,261.78,18696917.0
2020-10-06,PFE,33.3702,34.1636,33.297,34.1364,25949434.233976
2020-10-06,BNTX,84.777,87.4612,82.7266,86.0151,5756795.0273898
2020-10-06,MRNA,71.04,73.92,70.31,72.0,7285512.0
2020-10-05,AMZN,159.96,160.127,157.042,157.292,75506640.0
2020-10-05,GOOGL,74.1415,74.235,73.0045,73.1325,21601160.0
2020-10-05,META,264.65,264.865,260.8401,262.2,12822252.0
2020-10-05,PFE,33.9061,34.0261,33.5273,33.702,19950517.862232
2020-10-05,BNTX,79.9334,80.7853,74.9314,74.9809,3786520.3086308
2020-10-05,MRNA,71.95,72.02,69.05,69.64,6518121.0
2020-10-02,AMZN,156.25,159.79,156.15,157.682,112261960.0
2020-10-02,GOOGL,72.78,73.9515,72.3675,72.9815,31222640.0
2020-10-02,META,259.94,265.15,259.18,261.21,16367597.0
2020-10-02,PFE,33.5634,33.8221,33.2405,33.2678,22070706.79571
2020-10-02,BNTX,72.9999,74.2876,70.484,71.1675,2350171.3723434
2020-10-02,MRNA,68.81,72.77,67.25,67.9,8004919.0
2020-10-01,AMZN,161.063,161.2,158.6,160.4,99438440.0
2020-10-01,GOOGL,74.395,74.7535,73.84,74.183,32884420.0
2020-10-01,META,266.63,268.33,264.8,265.35,20009801.0
2020-10-01,PFE,33.5557,34.2183,33.3634,34.0524,23159379.739279
2020-10-01,BNTX,72.0193,72.1778,68.6516,69.3351,2394446.9478147
2020-10-01,MRNA,70.03,70.2,68.16,69.57,6838969.0
2020-09-30,AMZN,157.436,160.644,156.7,157.057,97922020.0
2020-09-30,GOOGL,73.28,74.3099,72.7878,73.0468,40923400.0
2020-09-30,META,261.9,266.085,260.1,261.98,20142546.0
2020-09-30,PFE,33.8582,34.0974,33.4445,33.4619,23271400.400601
2020-09-30,BNTX,68.5724,68.8101,66.461,66.7598,1763567.1956877
2020-09-30,MRNA,70.75,75.39,70.16,72.51,15690706.0
2020-09-29,AMZN,157.244,159.413,156.627,158.77,70067960.0
2020-09-29,GOOGL,73.301,73.6,72.7,73.1955,31822240.0
2020-09-29,META,261.79,263.33,256.9,257.81,20215504.0
2020-09-29,PFE,33.3702,33.7109,33.2453,33.6093,13914782.493374
2020-09-29,BNTX,66.2249,66.4712,65.1353,65.9674,862282.85954683
2020-09-29,MRNA,70.52,71.34,69.5851,70.46,6294318.0
2020-09-28,AMZN,158.703,158.752,155.858,157.442,84483300.0
2020-09-28,GOOGL,72.933,73.6495,72.314,73.5995,30784720.0
2020-09-28,META,256.82,259.6,254.8208,259.4,18826254.0
2020-09-28,PFE,33.5723,33.744,33.3615,33.3615,15471172.07988
